OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
-3.330537769639225	-2.0445383960764985	-2.947305888696155	-2.107803289534515
OG0001514.22	OG0001292.1	OG0002036.0	OG0012409.0	OG0000006.561
-2.3989691306511904	-2.5336600120205253	-1.781404798449143	-2.353284338922646	-1.4663369871769107
OG0000054.0	OG0002143.0	OG0000004.888	OG0014942.0	OG0002043.0
-1.5576668766702486	-2.2233064176584074	-2.409278229990159	-1.615287037577954	-1.8714426350262425
OG0000007.976	OG0002121.0	OG0001737.0	OG0000621.39
-1.3154505308161575	-1.9170249727422317	-3.130365444186607	-2.3022261804448143
OG0000010.475	OG0008282.0	OG0000902.24	OG0002168.0	OG0001210.24
-1.5407782431771522	-1.3536529846486554	-2.950090477556942	-1.9697345571423308	-2.1733193246821423
OG0002121.0	OG0000209.2	OG0000011.1	OG0002055.0
-1.9170249727422317	-1.6237096166629486	-1.347949534477697	-1.5981511252639242
OG0001337.24	OG0001735.3	OG0014750.4	OG0000795.40	OG0000056.0
-2.3154505308161575	-4.222700229112501	-2.7055703978906718	-2.374074951500346	-1.357714316940423
OG0001845.2	OG0001452.24	OG0000001.1420	OG0001050.0
-1.663602343786461	-1.9517638143471523	-1.3147325934831586	-2.1256358091751366
OG0001027.24	OG0016154.2	OG0001410.24	OG0000056.0	OG0001958.0
-2.319045586354241	-2.4477213090095638	-2.639354797539784	-1.357714316940423	-1.7223722523409946
OG0000002.1788	OG0001059.24	OG0001166.24	OG0002086.0	OG0019409.0
-1.3932735249871873	-2.0709665213541437	-2.244685095954902	-2.7592582687846603	-2.5145731728297585
OG0000038.0	OG0002011.0	OG0000894.25	OG0001016.1
-1.8817731862070524	-1.8828369245342407	-2.3540217245972155	-3.217591435072627
OG0001586.3	OG0016099.0	OG0000082.1	OG0001064.24	OG0001249.1
-2.2209504471625414	-2.0649174766813387	-2.3800705758839222	-2.5166356392866507	-3.0150825945730797
OG0000002.1788	OG0001261.1	OG0001275.26	OG0000317.0
-1.3932735249871873	-1.9816506901211082	-2.7140651920561276	-1.6574452545226799
OG0001079.1	OG0002005.0	OG0000032.252	OG0001263.26
-2.1500807813140215	-2.5079930244060455	-1.542458237592193	-2.077649896309218
OG0001360.24	OG0000038.0	OG0001159.0	OG0001846.4
-2.8323851592448888	-1.8817731862070524	-2.0490091001217245	-1.7536527230990853
OG0002100.0	OG0000209.146	OG0000032.252	OG0007306.8	OG0002233.0
-2.8395960741399864	-2.040971781056306	-1.542458237592193	-1.8380478410732577	-2.091725081520941
OG0000010.475	OG0001096.1	OG0000929.1	OG0002042.0	OG0011960.4
-1.5407782431771522	-2.6610907271910786	-2.5855396941839017	-2.0825300533208067	-1.8049044228227815
OG0002050.0	OG0000596.47	OG0016814.0	OG0000026.45	OG0000930.24
-1.9702997657845802	-2.4941090702700426	-2.607352856035737	-1.1872142911325638	-2.1831136259850807
OG0000007.976	OG0001234.24	OG0000919.32	OG0015826.2	OG0001255.26
-1.3154505308161575	-1.997693532616831	-2.4864081935004267	-2.707453812049662	-2.3349711323629614
OG0002248.0	OG0001256.24	OG0000082.1	OG0001857.4
-1.931810741221032	-2.407363571393423	-2.3800705758839222	-2.0391917746110204
OG0001821.4	OG0002005.0	OG0001241.24	OG0000032.252
-1.7072182507721543	-2.5079930244060455	-2.0525956651531994	-1.542458237592193
OG0000292.93	OG0000011.1	OG0001239.26	OG0001540.26	OG0013471.0
-1.802134608646262	-1.347949534477697	-2.5855396941839017	-3.0115879742752116	-2.354759487354735
OG0001277.24	OG0000001.1420	OG0002312.0	OG0000124.174
-3.456880305661412	-1.3147325934831586	-2.392894616241506	-3.628965342114444
OG0000010.475	OG0001227.24	OG0001276.24	OG0002108.0
-1.5407782431771522	-2.2601518973006725	-4.5301556906099965	-1.639804305267642
OG0001312.1	OG0000038.0	OG0000480.64	OG0002051.0
-3.5536802399845175	-1.8817731862070524	-2.3451978742102098	-2.0673340518542216
OG0000007.976	OG0000578.0	OG0000636.1	OG0002141.0
-1.3154505308161575	-2.412731031895675	-2.869859864663552	-2.379319758775699
OG0001439.24	OG0000010.475	OG0000603.1	OG0002292.0
-2.4219791086976907	-1.5407782431771522	-2.192974874501356	-2.089267338097087
OG0000010.475	OG0000578.0	OG0001937.2	OG0001492.24
-1.5407782431771522	-2.412731031895675	-2.5100460986686945	-2.4528463411874313
OG0000054.0	OG0000382.41	OG0000581.0	OG0001160.24
-1.5576668766702486	-2.4731299136431737	-1.4398720239187364	-2.4305089080412836
OG0000010.475	OG0001354.22	OG0001000.24	OG0000985.26	OG0007346.4
-1.5407782431771522	-2.204233052217608	-1.673922915076869	-1.917842440914574	-1.8970060066766743
OG0002124.0	OG0000012.918	OG0000974.2	OG0000537.8
-2.0868137745110054	-1.4031602455622152	-2.464345139503214	-2.0174170530774096
OG0020616.0	OG0000516.6	OG0000056.0	OG0000124.174	OG0001448.24
-3.3004483674769105	-2.3834540967489315	-1.357714316940423	-3.628965342114444	-2.312939311660108
OG0001542.3	OG0001237.24	OG0014708.6	OG0000853.1	OG0000056.0
-1.8825709164131055	-2.306858773169714	-2.864596469402349	-1.2761356763732723	-1.357714316940423
OG0000482.64	OG0006239.4	OG0001247.24	OG0000001.1420	OG0001102.24
-2.0673340518542216	-3.095419565078682	-2.5559690888416076	-1.3147325934831586	-2.3778192957794078
OG0001367.24	OG0000001.1420	OG0001920.0	OG0014358.0	OG0001084.24
-2.0561911686737453	-1.3147325934831586	-1.6924548981004137	-1.509635250014091	-2.639354797539784
OG0000010.475	OG0001444.1	OG0001254.24	OG0001282.24
-1.5407782431771522	-2.356236145662658	-3.8125869538070067	-2.646563782138217
OG0000010.475	OG0001095.25	OG0002053.0	OG0012950.0	OG0001958.0
-1.5407782431771522	-1.9805115704086398	-2.031503691022063	-2.834441745538826	-1.7223722523409946
OG0002171.0	OG0007907.0	OG0001379.1	OG0001346.24	OG0000006.561
-2.138600388842562	-1.4599727307424928	-2.213236378814949	-2.3233715117570313	-1.4663369871769107
OG0002104.0	OG0000026.45	OG0015341.1	OG0000809.2	OG0001880.0
-2.2229696147991937	-1.1872142911325638	-3.0139167803351845	-2.3906232512366934	-1.698061233034664
OG0000002.1788	OG0001694.12	OG0010691.4	OG0000078.263	OG0000759.38
-1.3932735249871873	-2.2412704315421372	-2.5657587667480635	-2.729291666280785	-2.629054587423364
OG0015100.0	OG0001941.0	OG0000207.117	OG0000012.918	OG0000677.1
-0.9551163217602352	-1.8411459704833824	-1.9170249727422317	-1.4031602455622152	-2.0631076980109504
OG0000007.976	OG0002054.0	OG0001880.0	OG0001696.0
-1.3154505308161575	-1.98564470702293	-1.698061233034664	-2.2209504471625414
OG0002050.0	OG0001451.24	OG0005382.20	OG0001009.24	OG0000032.252
-1.9702997657845802	-2.115284870903967	-2.306145097646435	-1.977099597889921	-1.542458237592193
OG0007001.0	OG0002048.0	OG0001437.24	OG0000001.1420	OG0000592.34
-1.482774707497541	-2.03268380973072	-2.110292841560213	-1.3147325934831586	-1.6588112275212596
OG0000519.26	OG0016131.1	OG0000752.42	OG0000001.1420	OG0001450.26
-2.5030775339919287	-2.255666652618641	-2.252913416972182	-1.3147325934831586	-2.538680997509246
OG0001915.0	OG0001865.0	OG0000001.1420	OG0001154.24
-1.9213901653036336	-2.5734668618833267	-1.3147325934831586	-2.4540316308947077
OG0016177.4	OG0001309.24	OG0002119.0	OG0000082.1	OG0000928.30
-3.084364376569687	-2.074000581443777	-2.1765767093147423	-2.3800705758839222	-2.845287186217842
OG0000054.0	OG0001101.24	OG0001361.1	OG0001336.24
-1.5576668766702486	-2.545402943465451	-2.4235262348951694	-2.490456162039664
OG0000038.0	OG0000863.32	OG0001718.1	OG0001229.1	OG0020858.0
-1.8817731862070524	-2.0991235338421013	-2.014499569695115	-2.5666131908422645	-3.23242994404826
OG0000054.0	OG0002135.0	OG0002118.0	OG0001163.24	OG0007320.10
-1.5576668766702486	-1.805660750515537	-1.618384375153546	-2.1746213961070686	-2.4492963037521123
OG0011309.6	OG0001863.0	OG0002056.0	OG0000026.45	OG0000609.44
-3.2515387669959646	-1.912401382076379	-2.0733932587486836	-1.1872142911325638	-2.1209216288312693
OG0002042.0	OG0000885.24	OG0001374.1	OG0000763.123	OG0000056.0
-2.0825300533208067	-1.9953907467474106	-2.0985055449524253	-3.5132547399841605	-1.357714316940423
OG0002158.0	OG0000207.117	OG0001943.0	OG0000056.0	OG0003303.67
-1.931810741221032	-1.9170249727422317	-2.4035418604410146	-1.357714316940423	-4.130618127441633
OG0001514.22	OG0000919.32	OG0010829.4	OG0000032.252	OG0001064.24
-2.3989691306511904	-2.4864081935004267	-2.637558165874356	-1.542458237592193	-2.5166356392866507
OG0002130.0	OG0001363.24	OG0002005.0	OG0013582.0	OG0000006.561
-2.16747450220749	-1.6485978163700357	-2.5079930244060455	-1.3536529846486554	-1.4663369871769107
OG0020449.0	OG0001004.1	OG0000026.45	OG0000679.1	OG0001913.2
-2.719756304133983	-1.6629169236892125	-1.1872142911325638	-1.9753966328593433	-1.9632505235721318
OG0001666.14	OG0001947.0	OG0015152.0	OG0001914.4	OG0000038.0
-2.0516981876493645	-2.5088139035410735	-2.045133690098103	-2.16682653676166	-1.8817731862070524
OG0002211.0	OG0000002.1788	OG0000735.1	OG0014727.4	OG0001084.24
-3.1507212674692195	-1.3932735249871873	-2.2674268787048018	-1.343732465205711	-2.639354797539784
OG0001927.0	OG0001962.0	OG0020429.0	OG0001311.5	OG0000006.561
-1.8836352433082157	-1.865647613376637	-2.5734668618833267	-1.9635318329307085	-1.4663369871769107
OG0001921.0	OG0001098.1	OG0000010.475	OG0016059.0	OG0001070.26
-2.601211852366231	-2.8536054509394946	-1.5407782431771522	-2.8510008374122355	-1.7541392981596466
OG0001001.1	OG0020463.0	OG0000026.45	OG0002116.0	OG0001206.1
-2.259806382979565	-2.698061233034664	-1.1872142911325638	-1.6380071140780375	-2.27508784068439
OG0012726.8	OG0002098.0	OG0001914.4	OG0000032.252	OG0001083.26
-2.5872726614083574	-1.9556758311877986	-2.16682653676166	-1.542458237592193	-2.009262921328968
OG0001417.24	OG0005791.10	OG0001154.24	OG0000811.34	OG0000012.918
-2.498586333124219	-1.9562355576898298	-2.4540316308947077	-2.558091635996411	-1.4031602455622152
OG0000038.0	OG0001217.1	OG0020749.0	OG0001137.24	OG0001766.6
-1.8817731862070524	-2.1713684183119812	-1.9573556625915063	-2.1357445085812596	-2.141780233728934
OG0000054.0	OG0001000.24	OG0008304.2	OG0001103.24	OG0000826.25
-1.5576668766702486	-1.673922915076869	-3.0661252582846443	-2.544981903030275	-2.0174170530774096
OG0000026.45	OG0001500.24	OG0001995.0	OG0001766.6
-1.1872142911325638	-2.162944843726976	-2.1171613442327493	-2.141780233728934
OG0001307.24	OG0016858.0	OG0001594.1	OG0000082.1	OG0001255.26
-2.1720184273524383	-1.9686048037244657	-2.930160374931366	-2.3800705758839222	-2.3349711323629614
OG0002012.0	OG0000165.172	OG0000002.1788	OG0001803.6	OG0014796.4
-2.555120943584441	-2.395928676331139	-1.3932735249871873	-2.288416992526039	-2.3778192957794078
OG0000002.1788	OG0000846.25	OG0001086.0	OG0002041.0	OG0013480.7
-1.3932735249871873	-2.1655314782896973	-2.1831136259850807	-1.8873665830147548	-2.575185379109626
OG0001067.24	OG0002216.0	OG0000026.45	OG0000985.26
-1.820106829466452	-1.6961900329787145	-1.1872142911325638	-1.917842440914574
OG0000054.0	OG0001502.26	OG0001414.24	OG0001832.1
-1.5576668766702486	-3.410428246026254	-2.2270164478618955	-1.743230857238659
OG0000054.0	OG0016901.0	OG0002129.0	OG0001263.26	OG0002057.0
-1.5576668766702486	-1.215244771307591	-1.7636604608316264	-2.077649896309218	-2.130997235324748
OG0000026.45	OG0000697.0	OG0001991.0	OG0001423.30	OG0012951.0
-1.1872142911325638	-1.5644780786560724	-2.2660383366910795	-2.8044004245500966	-1.639354797539784
OG0001226.24	OG0001915.0	OG0002047.0	OG0000026.45
-2.395928676331139	-1.9213901653036336	-2.127210631993763	-1.1872142911325638
OG0000007.976	OG0001264.24	OG0000769.0	OG0001217.1	OG0018017.0
-1.3154505308161575	-2.97029976578458	-1.9629692690550329	-2.1713684183119812	-1.278583590010193
OG0000054.0	OG0022268.0	OG0000697.0	OG0001912.0	OG0001724.10
-1.5576668766702486	-2.2856006030695974	-1.5644780786560724	-2.217591435072627	-2.023269779322847
OG0002059.0	OG0000002.1788	OG0000619.52	OG0001958.0
-1.736004117928761	-1.3932735249871873	-2.0957278661891388	-1.7223722523409946
OG0001166.24	OG0001414.24	OG0000018.289	OG0014672.2	OG0001724.10
-2.244685095954902	-2.2270164478618955	-1.58337640836713	-2.3459311372709193	-2.023269779322847
OG0001921.0	OG0000002.1788	OG0001198.26	OG0001823.24	OG0013957.4
-2.601211852366231	-1.3932735249871873	-1.925768605814208	-2.5153978056277966	-2.7131188522118386
OG0000054.0	OG0001666.14	OG0010847.0	OG0001095.25	OG0000901.0
-1.5576668766702486	-2.0516981876493645	-2.1765767093147423	-1.9805115704086398	-2.023269779322847
OG0000558.24	OG0001045.24	OG0000038.0	OG0001377.24
-2.072482753801524	-2.7918573526622783	-1.8817731862070524	-2.0576919438438153
OG0000054.0	OG0001401.24	OG0001332.24	OG0000876.20	OG0008257.0
-1.5576668766702486	-2.0505024187944283	-2.3353351275814656	-1.5773364083449781	-2.472329083735911
OG0020471.0	OG0002056.0	OG0001305.24	OG0001224.24	OG0000056.0
-1.5683235586073672	-2.0733932587486836	-2.2515387669959646	-2.689194568936827	-1.357714316940423
OG0001243.24	OG0002334.0	OG0002161.0	OG0000056.0	OG0000021.823
-2.2095615718147994	-2.0688464694797744	-2.1558554189406567	-1.357714316940423	-1.3313362222997793
OG0000865.1	OG0001295.24	OG0000038.0	OG0010179.0	OG0001180.24
-1.7943572580545428	-2.368104140946196	-1.8817731862070524	-2.344464983647896	-2.1373304107316016
OG0001071.1	OG0000914.30	OG0002091.0	OG0020446.0	OG0000012.918
-2.139553606611556	-2.1710435235823367	-1.9765317194960947	-2.5278241963276145	-1.4031602455622152
OG0001819.6	OG0000938.24	OG0000018.289	OG0000543.45
-1.9445266641015684	-2.0634091701760617	-1.58337640836713	-1.6670343374140395
OG0000667.13	OG0000392.72	OG0000893.3	OG0000056.0	OG0006307.4
-1.7843835229227878	-2.5916142085935863	-1.6295008967976548	-1.357714316940423	-3.2905328986118283
OG0000010.475	OG0000209.146	OG0000022.5	OG0016146.4	OG0000764.26
-1.5407782431771522	-2.040971781056306	-2.1694201465224596	-2.7573060424503817	-2.834441745538826
OG0010628.2	OG0002131.0	OG0001281.24	OG0001066.26	OG0000056.0
-2.9434164716336326	-2.104076998076231	-2.7216583413783577	-2.343000318505964	-1.357714316940423
OG0011912.1	OG0002133.0	OG0001998.0	OG0001325.24	OG0000006.561
-2.458782551897963	-1.8991568755668882	-2.144329165559629	-2.557242242365229	-1.4663369871769107
OG0001399.24	OG0000002.1788	OG0001029.24	OG0000270.2
-2.134793803412827	-1.3932735249871873	-1.907521912799615	-3.362009598198114
OG0001345.24	OG0000042.23	OG0000018.289	OG0000675.1
-2.248107861595691	-2.6538089702009304	-1.58337640836713	-2.365127976835786
OG0001370.24	OG0012920.2	OG0001942.0	OG0000032.86	OG0000032.252
-2.5708929182195006	-1.2068948519411222	-2.2775339755289092	-2.131629303260768	-1.542458237592193
OG0002045.0	OG0002074.0	OG0001304.24	OG0000056.0	OG0014790.4
-1.972562817293149	-2.539519529959989	-2.5096352500140915	-1.357714316940423	-2.187050040544251
OG0010829.4	OG0001357.24	OG0001354.22	OG0001319.1	OG0000018.289
-2.637558165874356	-2.051399152506644	-2.204233052217608	-1.997693532616831	-1.58337640836713
OG0001996.0	OG0013549.2	OG0000730.24	OG0000006.561	OG0002009.0
-1.8416629728328997	-2.5071726120774884	-1.9197516699078796	-1.4663369871769107	-3.0362299689292374
OG0001003.24	OG0000002.1788	OG0007932.0	OG0000532.9	OG0002203.0
-1.764395467236701	-1.3932735249871873	-2.189022282875856	-2.4065984188743528	-1.7393720918733013
OG0001288.1	OG0001086.0	OG0017886.0	OG0000056.0	OG0000973.2
-2.518701058452435	-2.1831136259850807	-3.4456763830245394	-1.357714316940423	-2.1294182759454148
OG0002186.0	OG0000002.1788	OG0001884.0	OG0001184.24
-1.9230305236848892	-1.3932735249871873	-2.5178745359200096	-2.706511797624492
OG0000007.976	OG0011248.0	OG0001915.0	OG0000995.5	OG0002167.0
-1.3154505308161575	-2.76219157045438	-1.9213901653036336	-2.3982084161379738	-3.4720088762013837
OG0001935.0	OG0001313.24	OG0001300.1	OG0000012.918
-1.748311200521337	-2.5734668618833267	-3.0469210473874924	-1.4031602455622152
OG0001916.0	OG0000018.289	OG0001766.6	OG0000913.30
-2.2990276927772837	-1.58337640836713	-2.141780233728934	-2.3093594213843067
OG0001308.24	OG0000010.475	OG0000764.26	OG0001527.7
-1.9691695698467255	-1.5407782431771522	-2.834441745538826	-1.6723126358239528
OG0000011.1	OG0001190.24	OG0000700.36	OG0001137.24	OG0016239.0
-1.347949534477697	-2.3936525332754277	-2.1791879227712805	-2.1357445085812596	-1.4453620361356414
OG0001550.0	OG0001431.24	OG0001371.24	OG0000056.0
-2.148161027150656	-2.1648843847417822	-2.2155797753822157	-1.357714316940423
OG0000054.0	OG0002217.0	OG0001536.0	OG0013576.5	OG0002061.0
-1.5576668766702486	-1.7254699553283768	-2.0788683888148345	-1.787368410279046	-1.9467496152977501
OG0002096.0	OG0001306.1	OG0000026.45	OG0005342.24	OG0001290.24
-2.954557029238833	-3.175272872767897	-1.1872142911325638	-1.6748438822584089	-2.3823253745313187
OG0000054.0	OG0001863.0	OG0001661.0	OG0011143.10	OG0000802.1
-1.5576668766702486	-1.912401382076379	-1.4235262348951694	-1.8598757760909297	-2.22364329916394
OG0000010.475	OG0000929.1	OG0002079.0	OG0014724.4	OG0002169.0
-1.5407782431771522	-2.5855396941839017	-2.1488006614067063	-2.386091221203337	-2.324093762105477
OG0002045.0	OG0000026.45	OG0001635.0	OG0001624.8	OG0001172.24
-1.972562817293149	-1.1872142911325638	-1.4246876693125632	-2.9061694283648647	-2.392137097168765
OG0001090.26	OG0001161.24	OG0000038.0	OG0002127.0
-1.8365012677171206	-2.392137097168765	-1.8817731862070524	-1.5959688603781748
OG0002150.0	OG0000002.1788	OG0002095.0	OG0001419.3	OG0016804.0
-2.369594528517677	-1.3932735249871873	-1.9674759343078005	-2.062806288829683	-2.3591940042915596
OG0000864.26	OG0001332.24	OG0001412.1	OG0000038.0	OG0009214.0
-2.278583590010193	-2.3353351275814656	-2.7302486779516255	-1.8817731862070524	-1.3122226226036953
OG0000054.0	OG0001502.26	OG0008059.4	OG0001178.24	OG0001327.26
-1.5576668766702486	-3.410428246026254	-2.6519942592184016	-2.107181572204967	-2.357714316940423
OG0001413.1	OG0001154.24	OG0000012.918	OG0001766.6
-2.402778731599688	-2.4540316308947077	-1.4031602455622152	-2.141780233728934
OG0007279.0	OG0001397.24	OG0000082.1	OG0002169.0	OG0000675.1
-2.007521587332543	-2.2688167584278	-2.3800705758839222	-2.324093762105477	-2.365127976835786
OG0001067.24	OG0000010.475	OG0000392.72	OG0001410.24	OG0012763.0
-1.820106829466452	-1.5407782431771522	-2.5916142085935863	-2.639354797539784	-1.5959688603781748
OG0000007.976	OG0006674.0	OG0001463.24	OG0000834.30	OG0001102.24
-1.3154505308161575	-2.194955238629597	-2.4711286717618792	-2.2997378552532965	-2.3778192957794078
OG0001881.0	OG0000011.1	OG0001027.24	OG0002152.0	OG0015100.0
-2.1430541367175673	-1.347949534477697	-2.319045586354241	-2.783886641553699	-0.9551163217602352
OG0014690.4	OG0001401.24	OG0002097.0	OG0000056.0	OG0001294.24
-3.272297327162762	-2.0505024187944283	-1.593789891468435	-1.357714316940423	-2.2674268787048018
OG0001868.2	OG0001885.0	OG0001823.24	OG0000006.561
-2.2639580262500325	-2.558091635996411	-2.5153978056277966	-1.4663369871769107
OG0000010.475	OG0002115.0	OG0001068.1	OG0014175.6	OG0001255.26
-1.5407782431771522	-2.439872023918736	-2.1265804965651434	-3.324093762105477	-2.3349711323629614
OG0002060.0	OG0001635.0	OG0000038.0	OG0001040.1
-2.115284870903967	-1.4246876693125632	-1.8817731862070524	-2.080392953091645
OG0000010.475	OG0002133.0	OG0000592.34	OG0001377.24
-1.5407782431771522	-1.8991568755668882	-1.6588112275212596	-2.0576919438438153
OG0000010.475	OG0014712.4	OG0001917.0	OG0000771.24	OG0000802.1
-1.5407782431771522	-3.067334051854221	-1.6380071140780375	-2.1165355818976774	-2.22364329916394
OG0002066.0	OG0000032.252	OG0009145.0	OG0002218.0	OG0001893.0
-1.879648059634778	-1.542458237592193	-1.630393929968162	-2.13384372432621	-1.7475843409673495
OG0000011.1	OG0001479.24	OG0000501.29	OG0001285.1	OG0013291.0
-1.347949534477697	-2.519528054772523	-2.3393451479647718	-3.022097333064992	-2.9434164716336326
OG0001067.24	OG0001368.24	OG0000984.24	OG0000012.918
-1.820106829466452	-2.1146599217753344	-2.4663369871769105	-1.4031602455622152
OG0000002.1788	OG0001764.0	OG0001630.0	OG0001724.10
-1.3932735249871873	-3.1726687293877394	-2.141143703808664	-2.023269779322847
OG0001395.1	OG0002225.0	OG0000006.561	OG0001205.24
-2.864596469402349	-2.0303245368567975	-1.4663369871769107	-3.175272872767897
OG0000054.0	OG0000766.0	OG0000697.0	OG0017980.2	OG0001168.24
-1.5576668766702486	-2.0540927027897475	-1.5644780786560724	-2.996541680227589	-2.194624989105232
OG0001666.14	OG0002067.0	OG0001536.0	OG0000038.0	OG0010955.0
-2.0516981876493645	-2.042456799242895	-2.0788683888148345	-1.8817731862070524	-1.911586990273275
OG0001179.24	OG0000933.24	OG0019040.0	OG0001302.24	OG0000006.561
-2.178534676194175	-3.826642265516398	-1.8672257667236745	-2.5640514351394663	-1.4663369871769107
OG0007083.0	OG0002036.0	OG0000814.1	OG0000056.0	OG0002081.0
-2.24947924481767	-1.781404798449143	-2.355497627581064	-1.357714316940423	-2.037117872357134
OG0000620.56	OG0000002.1788	OG0002139.0	OG0011648.5	OG0001335.24
-2.1610079067062595	-1.3932735249871873	-2.8510008374122355	-2.2841944674408476	-2.701810929858678
OG0001343.24	OG0015984.2	OG0002008.0	OG0000018.289	OG0001527.7
-3.4793916903861235	-2.9159357352115256	-2.5985879746361915	-1.58337640836713	-1.6723126358239528
OG0011912.1	OG0001367.24	OG0000371.2	OG0002074.0	OG0000032.252
-2.458782551897963	-2.0561911686737453	-2.0865073722499217	-2.539519529959989	-1.542458237592193
OG0000010.475	OG0002077.0	OG0000915.28	OG0000299.1	OG0016919.0
-1.5407782431771522	-1.626602350805788	-2.478346171733372	-2.255666652618641	-0.6239319288663145
OG0000002.1788	OG0001857.4	OG0000814.1	OG0016111.4	OG0002057.0
-1.3932735249871873	-2.0391917746110204	-2.355497627581064	-1.3536529846486554	-2.130997235324748
OG0001299.24	OG0000369.1	OG0000018.289	OG0001048.24
-2.3529157873710465	-1.519528054772523	-1.58337640836713	-2.6303939299681622
OG0020449.0	OG0001058.26	OG0001230.26	OG0000082.1	OG0002058.0
-2.719756304133983	-2.006941609418847	-2.014499569695115	-2.3800705758839222	-2.051399152506644
OG0001299.24	OG0000663.26	OG0000026.45	OG0001309.24	OG0020903.0
-2.3529157873710465	-2.289827251720338	-1.1872142911325638	-2.074000581443777	-0.7636604608316264
OG0001228.1	OG0000865.1	OG0000954.24	OG0000018.289	OG0003869.1
-2.492484413520771	-1.7943572580545428	-1.9686048037244657	-1.58337640836713	-2.41119543298445
OG0000011.1	OG0001432.24	OG0002214.0	OG0001846.4
-1.347949534477697	-2.728335289022766	-1.4558113933530294	-1.7536527230990853
OG0000004.816	OG0000865.1	OG0001380.24	OG0000615.1	OG0000018.289
-1.68362251808027	-1.7943572580545428	-2.038598926835721	-2.243318260190996	-1.58337640836713
OG0000994.2	OG0008293.1	OG0000038.0	OG0000181.164	OG0000625.28
-2.3255393484397415	-2.8221459747400504	-1.8817731862070524	-2.443791328260415	-2.0291463456595165
OG0001988.0	OG0000032.252	OG0001414.24	OG0014866.0	OG0002233.0
-1.5898760215870733	-1.542458237592193	-2.2270164478618955	-1.4876213919244545	-2.091725081520941
OG0001296.24	OG0007847.3	OG0000026.45	OG0001388.12	OG0001057.24
-2.320486120713456	-3.2834919132312543	-1.1872142911325638	-2.005203073308613	-3.2529134169721816
OG0000054.0	OG0000519.26	OG0009894.3	OG0001938.0	OG0000480.64
-1.5576668766702486	-2.5030775339919287	-3.0637107053513444	-2.3335160691625743	-2.3451978742102098
OG0020752.0	OG0000002.1788	OG0001848.0	OG0002006.0	OG0000962.24
-2.2947740433836357	-1.3932735249871873	-2.3168874781868323	-2.5047141706290357	-2.110915901401851
OG0002079.0	OG0001356.24	OG0000032.252	OG0001527.7
-2.1488006614067063	-1.8873665830147548	-1.542458237592193	-1.6723126358239528
OG0000054.0	OG0002043.0	OG0000456.0	OG0000616.40	OG0012952.5
-1.5576668766702486	-1.8714426350262425	-2.8847003559744526	-1.7996212020159736	-2.435182870145254
OG0019340.0	OG0000011.1	OG0001357.24	OG0002013.0	OG0002225.0
-0.8996950942043145	-1.347949534477697	-2.051399152506644	-1.8484009177306033	-2.0303245368567975
OG0000054.0	OG0002077.0	OG0001491.1	OG0001741.1
-1.5576668766702486	-1.626602350805788	-2.1642375813053087	-2.9400910109813148
OG0000002.1788	OG0002110.0	OG0001364.24	OG0002218.0	OG0014790.4
-1.3932735249871873	-2.0493076402243706	-2.237863830098888	-2.13384372432621	-2.187050040544251
OG0011977.7	OG0002043.0	OG0002070.0	OG0000018.289	OG0000611.0
-3.7817023942918224	-1.8714426350262425	-2.321206927643708	-1.58337640836713	-2.4611638922585346
OG0000054.0	OG0001202.24	OG0004893.24	OG0000854.30	OG0002073.0
-1.5576668766702486	-1.7458897581252792	-2.022097333064992	-2.4058336719490043	-1.9509269033456944
OG0001278.2	OG0000919.32	OG0008257.0	OG0001416.0	OG0000056.0
-5.350485705569972	-2.4864081935004267	-2.472329083735911	-2.005203073308613	-1.357714316940423
OG0001640.7	OG0000038.0	OG0001282.24	OG0001372.24
-2.692921261460185	-1.8817731862070524	-2.646563782138217	-2.8049044228227817
OG0013603.0	OG0001065.24	OG0001240.26	OG0000006.561	OG0001598.16
-1.638456202032135	-2.743713929414908	-2.3011592297927903	-1.4663369871769107	-2.319045586354241
OG0001406.24	OG0015176.2	OG0000006.561	OG0002236.0	OG0000563.47
-2.465938397578882	-2.1215492969033365	-1.4663369871769107	-2.028263333263764	-2.11966711132536
OG0000011.1	OG0001191.24	OG0001342.24	OG0014761.4	OG0001422.30
-1.347949534477697	-2.222296244872902	-2.0975790576846496	-2.9029286294560968	-2.1335271702841525
OG0001407.24	OG0000231.0	OG0000038.0	OG0000592.34
-2.691522623405039	-2.2145749964390666	-1.8817731862070524	-1.6588112275212596
OG0000002.1788	OG0008059.4	OG0001082.24	OG0002017.0	OG0001686.0
-1.3932735249871873	-2.6519942592184016	-2.2009126939259964	-1.8722346718514549	-1.8460649892958367
OG0000010.475	OG0002139.0	OG0008281.2	OG0001951.0	OG0002225.0
-1.5407782431771522	-2.8510008374122355	-2.942307132831654	-1.7204692742700103	-2.0303245368567975
OG0000007.976	OG0001366.26	OG0001519.24	OG0002124.0	OG0020619.0
-1.3154505308161575	-1.9002335137070705	-1.9579160413287477	-2.0868137745110054	-2.366615291442657
OG0001265.24	OG0000730.24	OG0001820.0	OG0007679.2	OG0000006.561
-2.808942760073686	-1.9197516699078796	-1.7326439882161124	-2.2870081105382027	-1.4663369871769107
OG0000382.41	OG0000809.2	OG0001093.24	OG0000032.252	OG0013494.3
