OG0000038.0	OG0004617.12	OG0000019.257	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
OG0000263.57	OG0003924.0	OG0003977.1	OG0004473.2	OG0000853.1	OG0000105.0	OG0000074.152	OG0000278.126	OG0002558.0	OG0000837.0	OG0005872.0	OG0004944.1	OG0005237.0	OG0000112.0	OG0015099.0	OG0007556.0	OG0003991.2	OG0002879.0	OG0000010.475
0.818932344010497	-1.1196671113253598	-1.1090475285429775	-1.4977712511585333	-0.6510877590058004	0.3918776772778659	-0.5625591756364571	-1.9230305236848892	-0.6005554354105423	0.21921499579542392	-1.8246989660997566	-0.9887906385796966	-1.195946441032647	-0.1919857109104024	-2.024443179176788	-1.4375255419036752	-0.17706595197162872	-0.8326420722614859	0.007339046008161679
OG0000044.1	OG0000018.842	OG0002408.0	OG0005640.2	OG0000663.26	OG0000043.242	OG0000007.976	OG0005306.0	OG0000486.2	OG0003205.0	OG0006009.0	OG0000746.0	OG0015419.2	OG0003230.0	OG0001244.24	OG0010780.2	OG0002879.0	OG0003068.0	OG0000245.24
-0.6009930135276029	-0.48559996096338387	-1.3959286763311392	-1.1510416172076048	-1.3011592297927905	-0.1305233660345985	-0.24982229440694287	-0.31437375874908885	-0.6604064990346017	-0.544140190613815	-1.0457292298551206	-0.7145385948629639	0.25954367314869103	-0.7546260373818374	-1.0794780212096609	-2.1746213961070686	-0.8326420722614859	-0.5454029434654504	-0.6384562020321349
OG0004703.4	OG0000071.0	OG0004723.0	OG0002419.38	OG0001770.0	OG0000926.24	OG0004934.6	OG0000002.1788	OG0000364.1	OG0000343.0	OG0004656.0	OG0000799.22	OG0002486.16	OG0000228.54	OG0006109.16	OG0010738.0	OG0003155.34	OG0000245.24
-0.9320859859115337	-0.24331826019099598	-1.7336032269754467	-1.0025991910479572	-0.6989977439671857	-0.8533447778805348	-1.8385637341740129	0.2893623404769398	-0.7065117976244923	-0.009698583431293964	-1.0743043386911122	-0.6031828971309623	-0.5691795034802285	-0.48964565918638664	-1.2317521450971554	-0.21072981356829032	-0.950090477556942	-0.6384562020321349
OG0000018.842	OG0000116.0	OG0005693.0	OG0002285.24	OG0004289.0	OG0004225.4	OG0001550.0	OG0000285.1	OG0000032.252	OG0000837.0	OG0000421.45	OG0002449.21	OG0001937.2	OG0002569.7	OG0000121.128	OG0004813.0	OG0001653.23	OG0009104.4	OG0007178.0
-0.48559996096338387	-0.7560872411268253	-0.5585165204173554	-0.9962538607671053	-0.9951031567851525	-1.0752159943555015	-1.0794780212096609	-1.0528949484321255	-0.3082871842179762	0.21921499579542392	-1.8180705623099334	-0.291238890816222	-1.766602735898117	-1.0779544229680562	-0.9810810178369486	-1.0418626085257274	-1.134793803412827	-1.9094175236375577	-1.0843643765696869
OG0000615.1	OG0000307.20	OG0000294.0	OG0005137.0	OG0000429.0	OG0000007.3	OG0005640.2	OG0000039.0	OG0001467.10	OG0007308.0	OG0004466.4	OG0007204.8	OG0000187.1	OG0010723.0	OG0000383.2	OG0003239.9	OG0007546.0	OG0003846.1	OG0003459.2
-1.113098732313508	-0.13336891930599895	-0.5213905315954883	-0.8828369245342406	-0.28086037780067485	-0.23565384492254624	-1.1510416172076048	-0.03637791489059239	0.8287128122300234	-1.1523237279704035	-0.9635318329307083	-1.143054136717567	-0.2067283455019175	-1.8525630411825191	-1.629947344284086	-0.7720125412654069	-0.6656605600930732	-3.0115879742752116	-0.11044858129598112
OG0000310.18	OG0005613.0	OG0012670.4	OG0005315.0	OG0000010.64	OG0001851.13	OG0002110.0	OG0000007.976	OG0002521.0	OG0013621.0	OG0004191.4	OG0000727.24	OG0006964.0	OG0000121.128	OG0008108.0	OG0000180.0	OG0000142.14	OG0004605.20	OG0004627.2
-0.14082554413356455	-0.6062543293391751	-2.5924840880536992	-1.6073528560357366	-0.09403302480772001	-1.38458370273713	-0.8929817501178796	-0.24982229440694287	-0.4717287528967239	0.6032168433458989	-1.344464983647896	-0.7715199016700826	-1.549620119928959	-0.9810810178369486	-0.20656185827758058	-0.15826835651750287	-0.09557370739849257	-1.774971916745951	-1.2169205701263885
OG0000015.773	OG0000018.842	OG0002408.0	OG0002399.4	OG0001932.0	OG0005870.0	OG0005098.0	OG0000074.152	OG0000616.40	OG0000032.252	OG0002284.0	OG0003381.2	OG0000169.16	OG0008521.4	OG0000471.2	OG0006395.0	OG0012717.0	OG0000578.0	OG0013997.0
0.24744147114440776	-0.48559996096338387	-1.3959286763311392	-0.43791635730384093	-0.5515218785885228	-1.5551209435844409	-1.231413364999112	-0.5625591756364571	-0.7641504234924366	-0.3082871842179762	-0.7776900207356844	-0.07157282312431477	-0.3176064889372687	-2.522840788813359	-1.3375210295767486	-2.0191703792493265	-0.82444346356816	-0.23446525363702297	-2.594225422050124
OG0000018.842	OG0000980.1	OG0000048.122	OG0000310.18	OG0000268.1	OG0003856.24	OG0002419.38	OG0000010.64	OG0010737.2	OG0003960.4	OG0000056.0	OG0000620.31	OG0002270.30	OG0005660.0	OG0005447.3	OG0000290.0	OG0000710.0	OG0002444.1	OG0011505.6
-0.48559996096338387	-1.4023973185000735	-0.7157227819448722	-0.14082554413356455	-1.2873602020691484	-1.7302486779516255	-1.0025991910479572	-0.09403302480772001	0.17772648293206822	-0.7497660191732456	0.25229454120183664	-2.555544953886064	-0.27369190923451486	-1.0303245368567977	-2.4227524644068494	-0.5907448533151622	-0.6517675807607293	-0.18360509083087875	1.524113838154118
OG0003897.10	OG0000575.28	OG0003986.6	OG0004677.10	OG0003629.0	OG0002661.24	OG0000043.242	OG0000620.31	OG0000000.3	OG0001646.1	OG0000200.0	OG0000349.0	OG0000749.2	OG0000001.1420	OG0001191.24	OG0006566.0	OG0002863.0	OG0010619.2	OG0003247.1
-0.9021195659480868	-0.6810758359699232	-0.7140651920561273	-1.8884344550404824	-0.5405683813627027	-1.917569900054051	-0.1305233660345985	-2.555544953886064	0.5371469436175693	-0.12233426620334202	-0.1934697107404345	-0.4111954329844497	-0.3830777578812987	-0.01727103870140411	-1.2042330522176077	-2.5203555254237644	-0.24656661207311956	-1.8603995354144853	-0.6186058682131488
OG0000045.0	OG0004452.2	OG0000575.28	OG0000099.0	OG0001018.1	OG0004640.26	OG0009093.4	OG0004705.0	OG0000486.2	OG0001664.2	OG0002869.0	OG0004380.22	OG0000415.0	OG0004981.2	OG0000196.0	OG0000042.314	OG0000906.25	OG0002675.22	OG0007438.0
-0.2716005413289375	-1.127210631993763	-0.6810758359699232	0.19421315631120725	-0.8823049573302454	-0.10051497748722915	-1.1710435235823367	-2.1844245711374275	-0.6604064990346017	0.7975110886849958	-1.309001920443092	-0.814513995871922	-0.8627588082884077	-0.8804446153047175	-0.21089678249861854	-0.2813863010245155	-1.335699214659963	-1.054991671584577	-1.0264989281834012
OG0000045.0	OG0000596.47	OG0000307.20	OG0000334.9	OG0003726.9	OG0000010.64	OG0003169.0	OG0003403.0	OG0002718.4	OG0008934.0	OG0002897.1	OG0000187.1	OG0003630.6	OG0001609.10	OG0012111.2	OG0008199.4	OG0000206.0	OG0005214.0	OG0000643.24
-0.2716005413289375	-1.1982618984335427	-0.13336891930599895	-0.4353779475630195	-1.9850734557618972	-0.09403302480772001	-0.5245000127350491	-1.2625728172709412	-0.7053351439087583	-1.4611638922585346	-0.36123105558305013	-0.2067283455019175	-0.6592668394122683	-0.7027498788282933	-3.4289542796140284	-2.3591940042915596	0.24865627000440324	-0.9362209702294287	-0.8596139677169436
OG0000575.28	OG0000310.18	OG0000018.289	OG0010591.0	OG0000099.0	OG0004451.2	OG0000109.0	OG0012075.2	OG0005593.0	OG0009964.4	OG0001519.24	OG0000407.1	OG0003224.12	OG0004961.2	OG0000415.0	OG0001720.16	OG0001659.0	OG0002709.2	OG0004564.10
-0.6810758359699232	-0.14082554413356455	-0.18885782633069192	-1.0540927027897475	0.19421315631120725	-1.4872168790826374	-0.30953820508128127	-2.521183470950585	-1.2409294091930991	-1.874084450525277	-0.9865020082510226	-0.9610020212024905	-1.187378560422908	-1.213570916796944	-0.8627588082884077	-0.6060347243397574	-0.5061477523051228	-1.6161713128375652	-0.70509992828243
OG0000013.2	OG0001661.0	OG0005729.2	OG0000139.0	OG0015021.0	OG0002148.0	OG0003607.0	OG0002676.20	OG0001551.34	OG0001785.1	OG0002286.10	OG0000158.1	OG0004724.0	OG0004499.0	OG0000047.282	OG0000180.0	OG0010738.0	OG0000127.0	OG0000239.0
0.07464243793449277	-0.6001179899733253	-1.6868702651621483	-0.6077925010310296	-1.2351443287452957	-0.47834617173337196	-0.8127389951583031	-0.831614694585248	-1.3654996617640014	-0.7801654761146294	0.4255667240752513	-1.5374241119577958	-1.4254624786979369	-0.11544115049474857	-0.4221724087637519	-0.15826835651750287	-0.21072981356829032	-0.41676977290008077	-0.4494932990471394
OG0005416.0	OG0000119.0	OG0002554.10	OG0005746.7	OG0000139.0	OG0005613.0	OG0002335.4	OG0001557.1	OG0000169.16	OG0010750.6	OG0000009.921	OG0001954.0	OG0000188.1	OG0005660.0	OG0007119.0	OG0002764.20	OG0005886.2	OG0010754.0	OG0000625.28
-1.3872228947148009	-0.8567372069613801	-0.9026588912032982	-2.8709148519433896	-0.6077925010310296	-0.6062543293391751	-1.0368218438261088	-0.8517817278458553	-0.3176064889372687	-2.852042118612899	-0.07263446472662155	-0.7485535684414182	-0.09449505685038438	-1.0303245368567977	-1.9994230373684796	-1.0215114670504886	-1.3815733833540693	-1.6277164871194718	-1.5653317443856478
OG0000045.0	OG0000018.842	OG0005458.0	OG0007275.0	OG0001894.0	OG0000090.24	OG0004127.0	OG0000160.4	OG0000007.585	OG0003701.0	OG0004988.6	OG0005933.6	OG0000121.128	OG0015310.0	OG0000874.1	OG0002939.24	OG0001996.0	OG0004968.14	OG0001686.0
-0.2716005413289375	-0.48559996096338387	-0.476538408828129	-1.521183470950585	-0.31401501324409753	0.15328652099086262	-1.3459311372709193	-0.030913993470059714	-0.3949798469375905	-1.0782590139204997	-1.0813084655756027	-1.2810356642404614	-0.9810810178369486	-0.4088950949352212	-0.8669626212526502	-1.3415371388258908	-0.9434164716336325	-1.0991235338421013	-0.43012009385192357
OG0007722.2	OG0004435.0	OG0000015.1	OG0006850.0	OG0003204.0	OG0002485.15	OG0006226.0	OG0010693.0	OG0001861.0	OG0003831.0	OG0000090.24	OG0000350.8	OG0000276.72	OG0000001.1420	OG0000779.1	OG0000047.282	OG0012281.4	OG0003459.2	OG0000420.0
-1.2085609741275583	-1.1250063610670327	0.7040751643766956	-1.2601518973006725	-1.121549296903336	-1.286304185156641	-1.0156658551595117	-1.4807600513387131	-0.6099927379084407	-0.6845497000150675	0.15328652099086262	-0.40144422667648927	-0.8999642788381562	-0.01727103870140411	-1.3284348738289469	-0.4221724087637519	-2.9953907467474106	-0.11044858129598112	-0.49045616203966397
OG0003233.6	OG0004702.0	OG0000018.289	OG0000429.0	OG0000423.2	OG0000074.152	OG0002825.0	OG0000905.14	OG0008988.2	OG0000343.0	OG0004737.6	OG0005229.4	OG0000176.0	OG0002078.0	OG0006837.2	OG0012277.3	OG0002621.3	OG0005199.18	OG0007499.8
-0.4414384681995431	-2.1539279703695424	-0.18885782633069192	-0.28086037780067485	-0.11185099598415361	-0.5625591756364571	0.3494785145191088	-1.1488006614067061	-1.3722064173175184	-0.009698583431293964	-1.8556925327369578	-1.855170479161191	-0.33387969740416884	-1.831357964441161	-1.1379652600447674	-2.7848805754827053	-0.5713215900517699	-2.8614476248473513	-1.2048980418771755
OG0005487.0	OG0000013.2	OG0000310.18	OG0000423.2	OG0002776.0	OG0000583.0	OG0004239.0	OG0001557.1	OG0004009.4	OG0005026.2	OG0005265.10	OG0000187.1	OG0000269.0	OG0006648.0	OG0003830.0	OG0000841.0	OG0005917.0	OG0003263.24	OG0000954.24
-0.6697858227506985	0.07464243793449277	-0.14082554413356455	-0.11185099598415361	-1.0162493516450748	-0.17397021350026112	-1.4643451395032143	-0.8517817278458553	-0.4020160062100542	-1.5985879746361915	-1.9776676999019436	-0.2067283455019175	-0.5409881355236181	-2.16747450220749	-0.5018512737898491	-0.7086321957146922	-0.9601597354682089	-1.450873019800733	-0.6903581265778393
OG0000116.0	OG0000334.9	OG0004851.6	OG0006909.0	OG0003181.15	OG0001701.8	OG0000343.0	OG0005431.0	OG0008458.0	OG0000001.1420	OG0000992.0	OG0000442.2	OG0000620.56	OG0004601.0	OG0003991.2	OG0000320.0	OG0000283.1	OG0005995.0	OG0006151.2
-0.7560872411268253	-0.4353779475630195	-0.9470277251860116	-1.231413364999112	-0.8295621314918924	-1.056491198838264	-0.009698583431293964	-1.2604974943896143	-2.6339716008428806	-0.01727103870140411	-0.36123105558305013	-0.22617242101930626	-1.4270133469374617	-0.8554314823352884	-0.17706595197162872	-0.24348904385984163	-1.3100746891435733	-2.554697057863487	-1.087426774325152
OG0001753.20	OG0000018.842	OG0005028.2	OG0007186.0	OG0000071.0	OG0000429.0	OG0000923.0	OG0001528.16	OG0000724.26	OG0005689.4	OG0001329.24	OG0004813.0	OG0008547.0	OG0002803.15	OG0000599.0	OG0007948.0	OG0006029.0	OG0000039.0	OG0004054.20
-0.6670343374140395	-0.48559996096338387	-1.3266244895521186	-0.9537184967880897	-0.24331826019099598	-0.28086037780067485	0.7399344890375401	-0.10780328953451503	-0.320846479161911	-2.051100179333698	-1.1012885820105052	-1.0418626085257274	-1.593789891468435	-0.5961869383834103	-0.9312604093276949	-2.0782590139204995	-1.0555912954672275	-0.03637791489059239	-1.6702449142552531
OG0008932.0	OG0002954.0	OG0004683.0	OG0005936.0	OG0000923.0	OG0012070.2	OG0003607.0	OG0000318.0	OG0000869.2	OG0000007.585	OG0004128.4	OG0000152.31	OG0000578.0	OG0005827.2	OG0005444.0	OG0004968.14	OG0008221.2	OG0000239.0	OG0000010.475
-1.7273795453370082	-0.7670936989931695	-0.8876334769274369	-0.5240850278218214	0.7399344890375401	-2.4320652135221836	-0.8127389951583031	-0.8614476248473515	-0.6755349936684583	-0.3949798469375905	-0.7095755961347003	-1.1174743272128007	-0.23446525363702297	-0.9186603725480612	-0.2596336568445619	-1.0991235338421013	-1.286304185156641	-0.4494932990471394	0.007339046008161679
OG0000575.28	OG0004473.2	OG0000958.3	OG0001981.2	OG0001293.1	OG0002718.4	OG0000074.152	OG0000032.252	OG0003622.40	OG0006828.0	OG0004068.8	OG0010670.0	OG0004111.0	OG0000060.0	OG0000206.0	OG0006633.0	OG0000732.24	OG0002974.24	OG0000239.0
-0.6810758359699232	-1.4977712511585333	-0.7288133984027473	-0.7804132554266838	-1.2799842649171953	-0.7053351439087583	-0.5625591756364571	-0.3082871842179762	-3.012751907408848	-0.9982698038611177	-1.492890406218227	1.0834516698714833	-1.4615611647492424	-0.3237325917341102	0.24865627000440324	-1.5606428215257433	-0.6771488756244091	-0.9061694283648645	-0.4494932990471394
OG0012178.2	OG0002857.4	OG0000310.18	OG0000847.24	OG0003204.0	OG0001557.1	OG0002661.24	OG0003679.0	OG0002262.0	OG0005145.0	OG0005265.10	OG0000026.45	OG0008562.0	OG0000519.26	OG0000589.0	OG0000112.0	OG0006597.0	OG0000180.0	OG0000102.0
-2.2412704315421372	-0.925768605814208	-0.14082554413356455	-1.50635266602479	-1.121549296903336	-0.8517817278458553	-1.917569900054051	-1.4916727707196795	-0.6418288250304456	-1.0929555251272016	-1.9776676999019436	-0.1413028099616662	-1.434012959249229	-0.45304382185858866	-0.7725053491406988	-0.1919857109104024	-0.7968615028091515	-0.15826835651750287	-0.012315322433239274
OG0001753.20	OG0005352.0	OG0011322.2	OG0009237.0	OG0004201.6	OG0001023.7	OG0000056.0	OG0000926.24	OG0000409.24	OG0000090.24	OG0000169.16	OG0002869.0	OG0000269.0	OG0003239.9	OG0004453.2	OG0000228.54	OG0004042.0	OG0002442.0	OG0003247.1
-0.6670343374140395	-1.1221772381715256	-1.561068458065455	-1.505533185718241	-0.7352834310229796	-0.7526800650201803	0.25229454120183664	-0.8533447778805348	0.10447085776291738	0.15328652099086262	-0.3176064889372687	-1.309001920443092	-0.5409881355236181	-0.7720125412654069	-1.0822245593988842	-0.48964565918638664	-0.5771211610426934	-1.1253210507925446	-0.6186058682131488
OG0005512.0	OG0003360.2	OG0009811.0	OG0002825.0	OG0000090.24	OG0000486.2	OG0000000.3890	OG0000338.41	OG0003916.0	OG0006706.0	OG0002791.5	OG0005066.2	OG0005660.0	OG0000196.0	OG0000265.0	OG0000735.1	OG0000236.122	OG0004020.0	OG0000010.475
-0.9785202725895487	-1.656535323845471	-1.4077462998850927	0.3494785145191088	0.15328652099086262	-0.6604064990346017	0.7983408914462187	0.7966808083669082	-1.0679388286565756	-1.1985929816342817	-1.6592668394122683	-1.2681216511915685	-1.0303245368567977	-0.21089678249861854	-1.097270360766624	-1.0436459153546316	-0.04572922985512066	-1.3740749515003459	0.007339046008161679
OG0001115.24	OG0009070.4	OG0000015.1	OG0005418.0	OG0007186.0	OG0007120.0	OG0004672.1	OG0005137.0	OG0000139.0	OG0002260.4	OG0003053.2	OG0002882.0	OG0000014.1	OG0000228.54	OG0006003.0	OG0001892.0	OG0005105.0	OG0000010.475	OG0000245.24
-0.7590140959752614	-0.9632505235721317	0.7040751643766956	-0.09249398578733699	-0.9537184967880897	-1.974829424265094	-1.339710248571779	-0.8828369245342406	-0.6077925010310296	-0.8367589148364569	-0.9991346425567468	-0.23463499245019467	-0.4737308279347723	-0.48964565918638664	-0.8562147752913984	-0.8414044484991035	-1.5985879746361915	0.007339046008161679	-0.6384562020321349
OG0003584.16	OG0002857.4	OG0000310.18	OG0000018.289	OG0000736.0	OG0000006.1077	OG0000486.2	OG0003719.2	OG0003750.8	OG0000021.914	OG0000350.8	OG0002486.16	OG0003385.20	OG0000265.0	OG0005328.10	OG0000042.314	OG0005953.0	OG0000706.25	OG0003696.0
-1.038598926835721	-0.925768605814208	-0.14082554413356455	-0.18885782633069192	-0.68478158863421	-1.2416115345206478	-0.6604064990346017	-1.2622267227410604	-0.8523025563861287	-1.5420380555473154	-0.40144422667648927	-0.5691795034802285	-1.050801268104847	-1.097270360766624	-2.4763376860395074	-0.2813863010245155	-0.6431800849240055	-0.8622341919041214	-0.5004219529898684
OG0001753.20	OG0007218.0	OG0000007.3	OG0000272.36	OG0005802.1	OG0005882.2	OG0004880.18	OG0011288.6	OG0005145.0	OG0000000.3	OG0000349.0	OG0001551.34	OG0003572.14	OG0004724.0	OG0000196.0	OG0001038.1	OG0002768.0	OG0000012.918	OG0000710.0
-0.6670343374140395	-0.6210445388590935	-0.23565384492254624	-1.0174170530774094	-1.246053227912235	-2.0991235338421013	-2.129102691334971	-1.7461317195582806	-1.0929555251272016	0.5371469436175693	-0.4111954329844497	-1.3654996617640014	-1.3540217245972157	-1.4254624786979369	-0.21089678249861854	-0.5977144081300041	-0.6663472852345864	-0.17576167339628612	-0.6517675807607293
OG0000307.20	OG0004977.0	OG0001851.13	OG0000056.0	OG0004244.2	OG0000090.24	OG0000187.1	OG0000675.1	OG0004961.2	OG0004563.0	OG0000088.3	OG0012267.0	OG0000176.0	OG0006875.0	OG0001313.24	OG0007556.0	OG0009035.2	OG0003984.0
-0.13336891930599895	-0.4291485165770805	-1.38458370273713	0.25229454120183664	-1.6192705514964514	0.15328652099086262	-0.2067283455019175	-1.4108117885091431	-1.213570916796944	-0.7809089417538033	-0.11434754870041268	-1.5100460986686943	-0.33387969740416884	-1.7221342427651205	-1.9290611786565626	-1.4375255419036752	-2.008682243099801	-1.3781942652528345
OG0000116.0	OG0000310.18	OG0004201.6	OG0001441.1	OG0000923.0	OG0002293.0	OG0006118.4	OG0000926.24	OG0000007.976	OG0001664.2	OG0000349.0	OG0003922.0	OG0006205.0	OG0005437.0	OG0009981.0	OG0003505.8	OG0004697.0	OG0012273.1	OG0000431.12
-0.7560872411268253	-0.14082554413356455	-0.7352834310229796	-0.7700429914156375	0.7399344890375401	-0.6029637591278236	-1.0089725529993394	-0.8533447778805348	-0.24982229440694287	0.7975110886849958	-0.4111954329844497	-1.1870500405442508	-3.02561753417927	-1.633076351021482	-2.056491198838264	-2.207561069935362	-1.001154617941492	-0.9919434451289415	-0.3122226226036953
OG0000139.0	OG0005936.0	OG0000579.24	OG0016038.0	OG0003329.0	OG0003372.6	OG0000196.0	OG0001659.0	OG0005116.0	OG0000820.2	OG0000075.0	OG0003301.0	OG0010695.0	OG0000435.0	OG0000391.20	OG0001731.4	OG0007744.0	OG0000026.45	OG0007178.0
-0.6077925010310296	-0.5240850278218214	-1.0433485444289392	-2.269512200736224	-0.9845024306046745	0.628633634164697	-0.21089678249861854	-0.5061477523051228	-1.1510416172076048	-0.6833908156721769	-0.44929630375211244	-0.15248407195955307	-0.35697504198656327	0.490672809713238	-0.35328433892264566	-0.6093323144403325	-0.24965075941584977	-0.1413028099616662	-1.0843643765696869
OG0000015.773	OG0003593.0	OG0005899.0	OG0000334.9	OG0000139.0	OG0000406.0	OG0001557.1	OG0005247.0	OG0001851.13	OG0000056.0	OG0009811.0	OG0011166.2	OG0000336.0	OG0004461.4	OG0002822.4	OG0011159.0	OG0000759.38	OG0001986.24
0.24744147114440776	-1.4579896444633909	-1.6556259667142674	-0.4353779475630195	-0.6077925010310296	-0.7776900207356844	-0.8517817278458553	-1.2870081105382027	-1.38458370273713	0.25229454120183664	-1.4077462998850927	-1.5678957765313228	-0.4330387576855113	-1.626379626754263	-0.22095044716254147	-2.1090475285429777	-1.4088950949352212	-1.0616012814170608
OG0000015.1	OG0003987.6	OG0007120.0	OG0000001.2899	OG0013981.0	OG0000139.0	OG0000268.1	OG0005640.2	OG0004934.6	OG0000558.24	OG0009090.4	OG0000779.1	OG0004128.4	OG0000196.0	OG0004500.5	OG0000047.282	OG0001508.1	OG0000026.45	OG0004385.0
0.7040751643766956	-0.8588288275392587	-1.974829424265094	-0.3641991832410402	-2.4336231996788755	-0.6077925010310296	-1.2873602020691484	-1.1510416172076048	-1.8385637341740129	-0.803896602285193	-2.224991612384405	-1.3284348738289469	-0.7095755961347003	-0.21089678249861854	-1.4671344968936753	-0.4221724087637519	-1.2155797753822157	-0.1413028099616662	-0.9876458695921259
